Creator,Citation Name,Type,Date modified,See with EMA,status
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)","Transformation (non
mechanical)",2017-08-07T20:13:03,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)",Omission,2017-08-07T19:09:24,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)",Omission,2017-08-07T19:08:21,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-07T19:01:32,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)",Transformation (mechanical),2017-08-07T18:50:25,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)","Transformation (non
mechanical)",2017-08-07T18:48:48,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)","Transformation (non
mechanical)",2017-08-07T18:45:36,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-07T18:43:13,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)","Transformation (non
mechanical)",2017-08-07T18:34:15,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)",Transformation (mechanical),2017-08-07T18:19:54,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)","Transformation (non
mechanical)",2017-08-07T18:13:18,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)",Transformation (mechanical),2017-08-07T17:57:32,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)","Transformation (non
mechanical)",2017-08-07T17:55:13,EMA,valid  invalid
Lorenz,": Manchicourt. Quo abiit dilectus tuus 
: Manchicourt. Missa Quo abiit dilectus tuus (Kyrie)",New Material,2017-08-07T17:48:54,EMA,valid  invalid
Lorenz,": Manchicourt. Missa Quo abiit dilectus tuus (Kyrie) 
: Manchicourt. Quo abiit dilectus tuus",Quotation,2017-08-04T05:38:25,EMA,valid  invalid
Lorenz,": Manchicourt. Missa Quo abiit dilectus tuus (Kyrie) 
: Manchicourt. Quo abiit dilectus tuus","Transformation (non
mechanical)",2017-08-04T05:37:11,EMA,valid  invalid
Lorenz,": Manchicourt. Missa Quo abiit dilectus tuus (Kyrie) 
: Manchicourt. Quo abiit dilectus tuus",Quotation,2017-08-04T05:32:33,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",New Material,2017-07-27T20:36:41,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-27T20:34:23,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T20:32:45,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-27T20:29:52,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T20:24:41,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-27T20:09:15,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T20:03:58,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-27T19:51:29,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-27T19:46:29,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T19:43:44,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T19:36:02,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T19:30:28,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T19:01:13,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T18:58:31,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",New Material,2017-07-27T18:46:26,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",New Material,2017-07-27T18:44:59,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T18:41:55,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",New Material,2017-07-27T18:37:57,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",New Material,2017-07-27T18:36:54,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-27T18:27:32,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T18:25:34,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",New Material,2017-07-27T18:24:01,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",New Material,2017-07-27T18:20:57,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-27T17:59:26,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Quotation,2017-07-27T17:40:28,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-27T17:37:06,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T17:34:13,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T17:30:22,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-27T17:25:49,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",New Material,2017-07-27T17:17:43,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-27T17:15:10,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-27T02:46:26,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-26T06:46:09,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-26T06:40:48,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-26T06:37:41,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-26T06:35:47,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Quotation,2017-07-26T06:32:20,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-26T06:29:26,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-26T06:26:26,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-26T06:22:21,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-26T06:20:09,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-26T06:16:29,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)",Transformation (mechanical),2017-07-26T06:12:15,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-26T06:07:05,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-26T06:03:12,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-26T06:00:24,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Agnus)","Transformation (non
mechanical)",2017-07-26T05:58:25,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T20:52:57,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T20:51:39,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T20:49:12,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T20:48:18,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T20:46:20,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T20:31:35,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T20:29:50,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",New Material,2017-07-25T20:28:37,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T20:26:54,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T20:23:16,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",New Material,2017-07-25T20:19:12,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T20:16:44,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",New Material,2017-07-25T20:14:36,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T20:13:29,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T20:11:49,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",New Material,2017-07-25T20:10:23,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",New Material,2017-07-25T20:09:34,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",New Material,2017-07-25T20:08:11,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Quotation,2017-07-25T20:03:21,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T20:01:58,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",New Material,2017-07-25T19:59:54,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T19:56:13,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T19:54:28,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",New Material,2017-07-25T19:53:50,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T19:51:38,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T19:50:13,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T19:47:30,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",New Material,2017-07-25T19:45:53,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Quotation,2017-07-25T19:42:19,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T19:39:58,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T19:39:00,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T19:30:11,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T19:27:13,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T19:18:00,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T19:14:14,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T19:13:22,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T19:10:39,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T19:07:17,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T19:01:48,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T18:58:25,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T18:54:17,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Quotation,2017-07-25T18:53:22,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T18:52:17,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T18:50:46,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T18:47:12,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T18:45:25,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T18:43:21,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T18:42:09,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T18:38:00,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",Transformation (mechanical),2017-07-25T18:31:16,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",New Material,2017-07-25T18:25:36,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)",New Material,2017-07-25T18:23:58,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Sanctus)","Transformation (non
mechanical)",2017-07-25T18:21:06,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Credo)","Transformation (non
mechanical)",2017-07-23T01:12:04,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Credo)","Transformation (non
mechanical)",2017-07-23T01:09:05,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Credo)",Quotation,2017-07-23T00:59:26,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Credo)","Transformation (non
mechanical)",2017-07-23T00:57:36,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Credo)",Transformation (mechanical),2017-07-23T00:54:59,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Credo)","Transformation (non
mechanical)",2017-07-23T00:04:09,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Credo)",Transformation (mechanical),2017-07-22T23:51:55,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Credo)",Transformation (mechanical),2017-07-22T23:39:53,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Credo)","Transformation (non
mechanical)",2017-07-22T23:35:08,EMA,valid  invalid
Lorenz,": Cadéac. Je suis déshéritée 
: Gombert. Missa Je suis déshéritée (Credo)","Transformation (non
mechanical)",2017-07-22T23:33:03,EMA,valid  invalid
